ID,Subject,Commit,Class,Method,Item
2365,commons-math,a1469c73be56561f4488d4f0835b8e75f5f297c1,org.apache.commons.math3.linear.RealVectorTest,testSetSubVectorInvalidIndex3,#L1
2366,commons-math,a1469c73be56561f4488d4f0835b8e75f5f297c1,org.apache.commons.math3.linear.RealVectorTest,testSetSubVectorMixedType,#L1
2367,commons-math,a1469c73be56561f4488d4f0835b8e75f5f297c1,org.apache.commons.math3.linear.RealVectorTest,testSetSubVectorSameType,#L1
2368,commons-math,a14acdf6395f588dda7597bb4c7810dacaa503d2,org.apache.commons.math3.stat.regression.SimpleRegressionTest,testPerfect2,#24
2369,commons-math,a37a9384f18098d3634ae844bdf22e6fbe202cff,org.apache.commons.math3.linear.RealVectorTest,testAddToEntry,#34
2370,commons-math,a37a9384f18098d3634ae844bdf22e6fbe202cff,org.apache.commons.math3.linear.RealVectorTest,testAppendScalar,#1
2371,commons-math,a37a9384f18098d3634ae844bdf22e6fbe202cff,org.apache.commons.math3.linear.RealVectorTest,testAppendVector,#1
2372,commons-math,a37a9384f18098d3634ae844bdf22e6fbe202cff,org.apache.commons.math3.linear.RealVectorTest,testSerial,#1
2373,commons-math,a3e44a59fa9a249d4bf11974625c919cec705afa,org.apache.commons.math3.primes.PrimesTest,testIsPrime,#L3
2374,commons-math,a7e741944652cabc8747196718593d95302ea6c8,org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunctionTest,testSplinePartialDerivatives,#FP1
2375,commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,org.apache.commons.math3.linear.RealVectorTest,testEbeDivideDimensionMismatch,#L1
2376,commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,org.apache.commons.math3.linear.RealVectorTest,testEbeDivideMixedTypes,#L1
2377,commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,org.apache.commons.math3.linear.RealVectorTest,testEbeDivideSameType,#L1
2378,commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,org.apache.commons.math3.linear.RealVectorTest,testEbeMultiplyDimensionMismatch,#L1
2379,commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,org.apache.commons.math3.linear.RealVectorTest,testEbeMultiplyMixedTypes,#L1
2380,commons-math,a9889607c1a94c5c24b80214ee84ce0358bdde25,org.apache.commons.math3.linear.RealVectorTest,testEbeMultiplySameType,#L1
2381,commons-math,aad388f4b4ff6792f3c43046010a7541120ec373,org.apache.commons.math3.linear.SparseRealVectorTest,testMap,#L2
2382,commons-math,aad388f4b4ff6792f3c43046010a7541120ec373,org.apache.commons.math3.linear.SparseRealVectorTest,testMapToSelf,#L2
2383,commons-math,ae57c3dbba060a68d13b26221168c6478c25d9f2,org.apache.commons.math3.linear.RealVectorTest,testIsNaN,#L1
2384,commons-math,ae78e16c8b232a252e29f53cf33cd61899e0b80d,org.apache.commons.math.linear.AbstractRealVectorTest,testIterator,#1
2385,commons-math,ae78e16c8b232a252e29f53cf33cd61899e0b80d,org.apache.commons.math.linear.AbstractRealVectorTest,testMap,#1
2386,commons-math,ae78e16c8b232a252e29f53cf33cd61899e0b80d,org.apache.commons.math.linear.AbstractRealVectorTest,testSparseIterator,#1
2387,commons-math,ae78e16c8b232a252e29f53cf33cd61899e0b80d,org.apache.commons.math.linear.ArrayRealVectorTest,testMinMax,#1
2388,commons-math,afcfbf57b993aa96a3697e3869679894e8f460bd,org.apache.commons.math4.genetics.RandomKeyTest,testComparatorPermutation,#34
2389,commons-math,afcfbf57b993aa96a3697e3869679894e8f460bd,org.apache.commons.math4.ode.ContinuousOutputModelTest,testModelsMerging,#34
2390,commons-math,afcfbf57b993aa96a3697e3869679894e8f460bd,org.apache.commons.math4.stat.regression.GLSMultipleLinearRegressionTest,testNewSample2,#34
2391,commons-math,aff82362cf13646b0dfae6375c895df7d5ca6b6b,org.apache.commons.math3.special.BetaTest,testLogBetaNanPositive,#L1
2392,commons-math,b0146fbe53a7c9726ef0e428e3589320791535ce,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest,testBevington,#L1
2393,commons-math,b262c2359c9ed53dae3ce2ce7a0092273f4eec65,org.apache.commons.math3.complex.ComplexTest,testExpInf4,#24
2394,commons-math,b4abfb93676fb0abbab1d9bac40ba2714a3872f5,org.apache.commons.math3.complex.ComplexTest,testExpInf4,#L1
2395,commons-math,b4abfb93676fb0abbab1d9bac40ba2714a3872f5,org.apache.commons.math3.complex.ComplexTest,testJava,#L1
2396,commons-math,b6488f0869b79d3ba5a1ea1d3221e9ea191182d5,org.apache.commons.math4.distribution.AbstractRealDistributionTest,testContinuous,#34
2397,commons-math,b6488f0869b79d3ba5a1ea1d3221e9ea191182d5,org.apache.commons.math4.distribution.AbstractRealDistributionTest,testDiscontinuous,#34
2398,commons-math,b69e6ca5c1a74f5a5646df240bea701922caef83,org.apache.commons.math3.util.MathArraysTest,testSortInPlace,#L1
2399,commons-math,b8e9475505fee98aae2819c03a33c7aa3db843d3,org.apache.commons.math3.stat.regression.SimpleRegressionTest,testPerfect2,#24
2400,commons-math,ba3c2201c6689818c457b5a03d14eb75af55063c,org.apache.commons.math3.analysis.function.SqrtTest,testComparison,#FP1
2401,commons-math,ba3c2201c6689818c457b5a03d14eb75af55063c,org.apache.commons.math3.complex.QuaternionTest,testNorm,#FP1
2402,commons-math,ba3c2201c6689818c457b5a03d14eb75af55063c,org.apache.commons.math3.linear.ConjugateGradientTest,testPreconditionedSolution2,#FP1
2403,commons-math,ba3c2201c6689818c457b5a03d14eb75af55063c,org.apache.commons.math3.util.MathUtilsTest,testReduce,#FP1
2404,commons-math,ba3c2201c6689818c457b5a03d14eb75af55063c,org.apache.commons.math3.util.PrecisionTest,testRepresentableDelta,#FP1
2405,commons-math,bae46709ecb13f80aaad0d279b3618ab83d09275,org.apache.commons.math3.complex.ComplexTest,testExpInf4,#24
2406,commons-math,bbf926511f74a3e7fd0bc8714ca3126ac8d3a4b1,org.apache.commons.math3.exception.util.LocalizedFormatsTest,testMessageNumber,#L6
2407,commons-math,c4768568c9981ea4efc942d045d9349ef2596af8,org.apache.commons.math3.distribution.AbstractIntegerDistributionTest,testInverseCumulativeProbabilityMethod,#28
2408,commons-math,c4768568c9981ea4efc942d045d9349ef2596af8,org.apache.commons.math3.ml.distance.EarthMoversDistanceTest,test,#28
2409,commons-math,c4768568c9981ea4efc942d045d9349ef2596af8,org.apache.commons.math3.ml.distance.EarthMoversDistanceTest,testZero,#28
2410,commons-math,c4768568c9981ea4efc942d045d9349ef2596af8,org.apache.commons.math3.ml.distance.EarthMoversDistanceTest,testZero2,#28
2411,commons-math,c4768568c9981ea4efc942d045d9349ef2596af8,org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest,testToString,#28
2412,commons-math,c98ff85082ca15c7474934d10924f8436373a3a3,org.apache.commons.math.random.RandomDataTest,testNextPoisson,#30
2413,commons-math,cc40bb40a9f294063b51040c88993a8ec22c9461,org.apache.commons.math.util.MathUtilsTest,testRoundDouble,#28
2414,commons-math,cedf0d27f9e9341a9e9fa8a192735a0c2e11be40,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest,testUnivariateDistribution,#L1
2415,commons-math,d0cce453d768c4b5e8537d75b78e58e271845ef2,org.apache.commons.math3.fitting.HarmonicFitterTest,testMath844,#20
2416,commons-math,d607d9323cb01890feac071dab2934864422243c,org.apache.commons.math3.linear.SparseRealVectorTest,testMap,#L1
2417,commons-math,d607d9323cb01890feac071dab2934864422243c,org.apache.commons.math3.linear.SparseRealVectorTest,testMapToSelf,#L1
2418,commons-math,d746a54c2ee50711283bb49e557f58ca491e1bac,org.apache.commons.math4.exception.util.LocalizedFormatsTest,testMessageNumber,#L6
2419,commons-math,d8aca35b7a10e52d3b50b545c87c5d38d715854c,org.apache.commons.math3.util.MathArraysTest,testSortInPlaceDecresasingOrder,#L1
2420,commons-math,dc5f850d1d9b0b952b7f0dabd6778cf0f7675cba,org.apache.commons.math3.complex.ComplexTest,testExpInf4,#24
2421,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testfirstDerivativeComparison,#28
2422,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testLinear,#28
2423,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testQuintic,#28
2424,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetAbsoluteAccuracy,#28
2425,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetFunctionValueAccuracy,#28
2426,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testResetRelativeAccuracy,#28
2427,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testSetAbsoluteAccuracy,#28
2428,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testSetFunctionValueAccuracy,#28
2429,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.Array2DRowRealMatrixTest,testWalk,#28
2430,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.ArrayRealVectorTest,testDataInOut,#28
2431,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.ArrayRealVectorTest,testMapFunctions,#28
2432,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.ArrayRealVectorTest,testMisc,#28
2433,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testCopySubMatrix,#28
2434,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testGetSubMatrix,#28
2435,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testMultiply,#28
2436,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testMultiply2,#28
2437,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testPlusMinus,#28
2438,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testPremultiply,#28
2439,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.BlockRealMatrixTest,testWalk,#28
2440,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.RealMatrixImplTest,testWalk,#28
2441,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.SparseRealVectorTest,testDataInOut,#28
2442,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.SparseRealVectorTest,testMapFunctions,#28
2443,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.linear.SparseRealVectorTest,testMisc,#28
2444,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.MathExceptionTest,testPrintStackTrace,#28
2445,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.optimization.direct.NelderMeadTest,testMinimizeMaximize,#28
2446,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.random.MersenneTwisterTest,testMakotoNishimura,#28
2447,commons-math,dc9278a2aa4e5c307a46dd1b1d33d93bf536c8bc,org.apache.commons.math.random.ValueServerTest,testReplay,#28
2448,commons-math,e3c4637e19acca0b3cab18e5ecbdb6e8d3210400,org.apache.commons.math3.linear.EigenDecompositionTest,testSquareRootNonPositiveDefinite,#20
2449,commons-math,e3c4637e19acca0b3cab18e5ecbdb6e8d3210400,org.apache.commons.math3.linear.EigenDecompositionTest,testSquareRootNonSymmetric,#20
2450,commons-math,e3f28223adf26c639a158662019ca9cf63c90230,org.apache.commons.math.random.RandomDataTest,testNextPoissonConsistency,#L6
2451,commons-math,e4e1ac23c734f65686be4bc0e503f82f941afd4d,org.apache.commons.math4.ode.events.OverlappingEventsTest,testOverlappingEvents0,#L3
2452,commons-math,e4e1ac23c734f65686be4bc0e503f82f941afd4d,org.apache.commons.math4.ode.events.OverlappingEventsTest,testOverlappingEvents1,#L3
2453,commons-math,e4e1ac23c734f65686be4bc0e503f82f941afd4d,org.apache.commons.math4.random.SobolSequenceGeneratorTest,testConstructor2,#L3
2454,commons-math,e4e1ac23c734f65686be4bc0e503f82f941afd4d,org.apache.commons.math4.stat.inference.ChiSquareTestTest,testChiSquareLargeTestStatistic,#L3
2455,commons-math,e4e1ac23c734f65686be4bc0e503f82f941afd4d,org.apache.commons.math4.stat.inference.TestUtilsTest,testChiSquareLargeTestStatistic,#L3
2456,commons-math,e4e1ac23c734f65686be4bc0e503f82f941afd4d,org.apache.commons.math4.stat.regression.OLSMultipleLinearRegressionTest,testSingularCalculateBeta,#L3
2457,commons-math,e58d65df4e41ec16064f91050cd67aa8291737e2,org.apache.commons.math.analysis.interpolation.BicubicSplineInterpolatingFunctionTest,testSplinePartialDerivatives,#16
2458,commons-math,e58d65df4e41ec16064f91050cd67aa8291737e2,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testConstants,#16
2459,commons-math,e58d65df4e41ec16064f91050cd67aa8291737e2,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testfirstDerivativeComparison,#16
2460,commons-math,e58d65df4e41ec16064f91050cd67aa8291737e2,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testLinear,#16
2461,commons-math,e58d65df4e41ec16064f91050cd67aa8291737e2,org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest,testMath341,#16
2462,commons-math,e875e6d59875be86fb8de8df7642c370b652eb76,org.apache.commons.math3.util.MathUtilsTest,testPermutedArrayHash,#FP1
2463,commons-math,e875e6d59875be86fb8de8df7642c370b652eb76,org.apache.commons.math3.util.ResizableDoubleArrayTest,testAddElements,#FP1
2464,commons-math,e875e6d59875be86fb8de8df7642c370b652eb76,org.apache.commons.math3.util.ResizableDoubleArrayTest,testEqualsAndHashCode,#FP1
2465,commons-math,e875e6d59875be86fb8de8df7642c370b652eb76,org.apache.commons.math3.util.ResizableDoubleArrayTest,testSetElementArbitraryExpansion2,#FP1
2466,commons-math,e875e6d59875be86fb8de8df7642c370b652eb76,org.apache.commons.math3.util.ResizableDoubleArrayTest,testWithInitialCapacityAndExpansionFactor,#FP1
2467,commons-math,e89009749feffa56922b2fa8fb7ecc42496529c1,org.apache.commons.math3.linear.RealVectorTest,testEquals,#FP1
2468,commons-math,e8e94f59360f776d638bc31abed86cc06a1d17a2,org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest,testImpossibleSerialization,#FP1
2469,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Euclidean1DTest,testDimension,#L1
2470,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Euclidean1DTest,testSerialization,#L1
2471,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testAdd,#L1
2472,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testConstructors,#L1
2473,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testCoordinates,#L1
2474,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testDistance1,#L1
2475,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testDistanceInf,#L1
2476,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testEquals,#L1
2477,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testHash,#L1
2478,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testInfinite,#L1
2479,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testNaN,#L1
2480,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testNegate,#L1
2481,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testNorm,#L1
2482,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testNorm1,#L1
2483,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testNormInf,#L1
2484,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testNormSq,#L1
2485,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testScalarProduct,#L1
2486,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testSpace,#L1
2487,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testSubtract,#L1
2488,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testToString,#L1
2489,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.oned.Vector1DTest,testZero,#L1
2490,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.threed.Euclidean3DTest,testDimension,#L1
2491,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.threed.Euclidean3DTest,testSerialization,#L1
2492,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.threed.Euclidean3DTest,testSubSpace,#L1
2493,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.twod.Euclidean2DTest,testDimension,#L1
2494,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.twod.Euclidean2DTest,testSerialization,#L1
2495,commons-math,eb66fe4a1f5357be07c356fbd28b6d013d88e87d,org.apache.commons.math3.geometry.euclidean.twod.Euclidean2DTest,testSubSpace,#L1
2496,commons-math,eca87abcee2d8b7f36565dffd84a61e398160378,org.apache.commons.math3.stat.correlation.PearsonsCorrelationTest,testConstant,#L1
2497,commons-math,ef76ef299edebd654ddf0382be577a7d94d59ab1,org.apache.commons.math3.util.MathArraysTest,testArrayEquals,#L1
2498,commons-math,ef76ef299edebd654ddf0382be577a7d94d59ab1,org.apache.commons.math3.util.MathArraysTest,testLinearCombination1,#L1
2499,commons-math,f00bd95151792341002bf4e987f403f0124bb323,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest,testGetOptimaBeforeOptimize,#21
2500,commons-math,f119c3a5472f2d998bb5eac12cdc6b4afba2b811,org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest,testToString,#L3
2501,commons-math,f1467e45ab538789090f968f549f88bd0b8c26c7,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,#L1
2502,commons-math,f4a4464beea8118386b84bace4b08e6c16443dab,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testMath369,#L1
2503,commons-math,f4e9bfe99faf9cd8a1d3cf9d1cc86df706b347bd,org.apache.commons.math3.dfp.DfpTest,testSpecialConstructors,#L1
2504,commons-math,f936520bfad3a4e4fa8201e741de9bf9301fe49c,org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest,testExpm1Function,#FP1
2505,commons-math,f936520bfad3a4e4fa8201e741de9bf9301fe49c,org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest,testExpm1Function,#FP1
2506,commons-math,fd8a0da6b976746c34b7e1b0d7697e73399bbd7d,org.apache.commons.math3.random.SynchronizedRandomGeneratorTest,testMath899Sync,#21
2507,commons-net,04e55f06015356a0a0b2358b97fdf8aadeb46435,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testFilenamesWithEmbeddedNumbers,#L1
2508,commons-net,06adc0bd7e8774da1f02d621b58d01acef940fd2,org.apache.commons.net.ntp.TimeStampTest,testNotSame,#31
2509,commons-net,0a354864b87426e325f099c036c063607ac30be1,org.apache.commons.net.time.TimeTCPClientTest,testCompareTimes,#L6
2510,commons-net,0c3c30d99fa91d75fee373c8a48585ff34bf3701,org.apache.commons.net.telnet.WindowSizeOptionHandlerTest,testAnswerSubnegotiation,#L1
2511,commons-net,0c3c30d99fa91d75fee373c8a48585ff34bf3701,org.apache.commons.net.telnet.WindowSizeOptionHandlerTest,testConstructors,#L1
2512,commons-net,0c3c30d99fa91d75fee373c8a48585ff34bf3701,org.apache.commons.net.telnet.WindowSizeOptionHandlerTest,testStartSubnegotiation,#L1
2513,commons-net,0c3c30d99fa91d75fee373c8a48585ff34bf3701,org.apache.commons.net.telnet.WindowSizeOptionHandlerTest,testStartSubnegotiationLocal,#L1
2514,commons-net,17ecff749acf32ddeb8c8e9883491503b8d953a0,org.apache.commons.net.ftp.parser.MLSxEntryParserTest,testParseFieldsOnDirectory,#L1
2515,commons-net,17ecff749acf32ddeb8c8e9883491503b8d953a0,org.apache.commons.net.ftp.parser.MLSxEntryParserTest,testParseFieldsOnFile,#L1
2516,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.EchoOptionHandlerTest,testAnswerSubnegotiation,#34
2517,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.EchoOptionHandlerTest,testConstructors,#34
2518,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.EchoOptionHandlerTest,testStartSubnegotiation,#34
2519,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.SimpleOptionHandlerTest,testAnswerSubnegotiation,#34
2520,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.SimpleOptionHandlerTest,testConstructors,#34
2521,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.SimpleOptionHandlerTest,testStartSubnegotiation,#34
2522,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.SuppressGAOptionHandlerTest,testAnswerSubnegotiation,#34
2523,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.SuppressGAOptionHandlerTest,testConstructors,#34
2524,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.SuppressGAOptionHandlerTest,testStartSubnegotiation,#34
2525,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.TerminalTypeOptionHandlerTest,testAnswerSubnegotiation,#34
2526,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.TerminalTypeOptionHandlerTest,testConstructors,#34
2527,commons-net,1bc6c41d13349f1d21125a3e36bc04f2b19f0532,org.apache.commons.net.telnet.TerminalTypeOptionHandlerTest,testStartSubnegotiation,#34
2528,commons-net,1eeecab0f038a35b93faf57e0a9b85b733285a16,org.apache.commons.net.ftp.parser.FTPTimestampParserImplTest,testParseTimestampWithSlop,#L3
2529,commons-net,1f8cfe7d2b2306384243cae9a45de523f4e0a8f8,org.apache.commons.net.ftp.parser.EnterpriseUnixFTPEntryParserTest,testParseFieldsOnFile,#31
2530,commons-net,2d7bdfdee3bfbfff5b83414255c5301b8930a5bd,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testCorrectGroupNameParsing,#28
2531,commons-net,2d7bdfdee3bfbfff5b83414255c5301b8930a5bd,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testFilenamesWithEmbeddedNumbers,#28
2532,commons-net,2d7bdfdee3bfbfff5b83414255c5301b8930a5bd,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testNameWIthPunctuation,#28
2533,commons-net,2d7bdfdee3bfbfff5b83414255c5301b8930a5bd,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testNoSpacesBeforeFileSize,#28
2534,commons-net,2d7bdfdee3bfbfff5b83414255c5301b8930a5bd,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testNumericDateFormat,#28
2535,commons-net,2d7bdfdee3bfbfff5b83414255c5301b8930a5bd,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testTrailingSpaces,#28
2536,commons-net,36259f7c1c9491b70687a7961dc865498b269d23,org.apache.commons.net.ftp.parser.FTPTimestampParserImplTest,testFeb29IfLeapYear,#L6
2537,commons-net,3687706250eede3c6f1906a3011d5adc9ea2a216,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testCorrectGroupNameParsing,#L1
2538,commons-net,414018941927a4b55b1d730fd9091e14eb1feb42,examples.MainTest,checkExamplesPropertiesIsComplete,#28
2539,commons-net,453f9b3b9672c1f3f6ffb8ad08de661ec44c3ab7,org.apache.commons.net.ftp.parser.DefaultFTPFileEntryParserFactoryTest,testDefaultParserFactoryConfig,#L1
2540,commons-net,46548634f12fcfacd2e455a6f45245aaee81c773,org.apache.commons.net.ftp.parser.UnixFTPEntryParserTest,testNET294,#L1
2541,commons-net,4bb2f5f1a66f4fa8059941549cc6eea53a19286c,org.apache.commons.net.util.Base64Test,testBase64,#L1
2542,commons-net,4bb2f5f1a66f4fa8059941549cc6eea53a19286c,org.apache.commons.net.util.Base64Test,testBase64IntByteArrayBoolean,#L1
2543,commons-net,4bb2f5f1a66f4fa8059941549cc6eea53a19286c,org.apache.commons.net.util.Base64Test,testEncodeBase64ByteArray,#L1
2544,commons-net,4bb2f5f1a66f4fa8059941549cc6eea53a19286c,org.apache.commons.net.util.Base64Test,testEncodeBase64ByteArrayBooleanBooleanInt,#L1
2545,commons-net,4bb2f5f1a66f4fa8059941549cc6eea53a19286c,org.apache.commons.net.util.Base64Test,testIsArrayByteBase64,#L1
2546,commons-net,4bb2f5f1a66f4fa8059941549cc6eea53a19286c,org.apache.commons.net.util.Base64Test,testIsBase64,#L1
2547,commons-net,5d369c4fc53a2ef5c47f16eced9fe917a87146a9,org.apache.commons.net.ftp.parser.EnterpriseUnixFTPEntryParserTest,testDefaultPrecision,#34
